"Var1";"Var2";"Freq"
"1";"(1,2]";"A";14,1463414634146
"2";"(2,3]";"A";13,4146341463415
"3";"(3,4]";"A";3,65853658536585
"4";"(4,5]";"A";4,63414634146341
"5";"(5,6]";"A";2,92682926829268
"6";"(6,7]";"A";2,68292682926829
"7";"(7,8]";"A";4,8780487804878
"8";"(8,9]";"A";3,41463414634146
"9";"(9,10]";"A";4,8780487804878
"10";"(10,11]";"A";6,09756097560976
"11";"(11,12]";"A";10,4878048780488
"12";"(12,13]";"A";16,0975609756098
"13";"(13,14]";"A";8,78048780487805
"14";"(14,15]";"A";3,65853658536585
"15";"(15,16]";"A";0,24390243902439
"16";"(16,17]";"A";0
"17";"(17,18]";"A";0
"18";"(18,19]";"A";0
"19";"(19,20]";"A";0
