"Var1";"Var2";"Freq"
"1";"(1,2]";"1992";0
"2";"(2,3]";"1992";0
"3";"(3,4]";"1992";10,5263157894737
"4";"(4,5]";"1992";15,7894736842105
"5";"(5,6]";"1992";31,5789473684211
"6";"(6,7]";"1992";5,26315789473684
"7";"(7,8]";"1992";10,5263157894737
"8";"(8,9]";"1992";5,26315789473684
"9";"(9,10]";"1992";10,5263157894737
"10";"(10,11]";"1992";5,26315789473684
"11";"(11,12]";"1992";0
"12";"(12,13]";"1992";0
"13";"(13,14]";"1992";5,26315789473684
"14";"(14,15]";"1992";0
"15";"(15,16]";"1992";0
"16";"(16,17]";"1992";0
"17";"(17,18]";"1992";0
"18";"(18,19]";"1992";0
"19";"(19,20]";"1992";0
"20";"(1,2]";"1993";3,57142857142857
"21";"(2,3]";"1993";16,0714285714286
"22";"(3,4]";"1993";32,1428571428571
"23";"(4,5]";"1993";3,57142857142857
"24";"(5,6]";"1993";3,57142857142857
"25";"(6,7]";"1993";3,57142857142857
"26";"(7,8]";"1993";1,78571428571429
"27";"(8,9]";"1993";5,35714285714286
"28";"(9,10]";"1993";1,78571428571429
"29";"(10,11]";"1993";14,2857142857143
"30";"(11,12]";"1993";8,92857142857143
"31";"(12,13]";"1993";1,78571428571429
"32";"(13,14]";"1993";1,78571428571429
"33";"(14,15]";"1993";1,78571428571429
"34";"(15,16]";"1993";0
"35";"(16,17]";"1993";0
"36";"(17,18]";"1993";0
"37";"(18,19]";"1993";0
"38";"(19,20]";"1993";0
"39";"(1,2]";"1994";8,7248322147651
"40";"(2,3]";"1994";14,0939597315436
"41";"(3,4]";"1994";8,05369127516778
"42";"(4,5]";"1994";11,4093959731544
"43";"(5,6]";"1994";10,738255033557
"44";"(6,7]";"1994";10,0671140939597
"45";"(7,8]";"1994";8,05369127516778
"46";"(8,9]";"1994";7,38255033557047
"47";"(9,10]";"1994";2,01342281879195
"48";"(10,11]";"1994";2,01342281879195
"49";"(11,12]";"1994";6,04026845637584
"50";"(12,13]";"1994";2,68456375838926
"51";"(13,14]";"1994";4,02684563758389
"52";"(14,15]";"1994";2,68456375838926
"53";"(15,16]";"1994";0
"54";"(16,17]";"1994";2,01342281879195
"55";"(17,18]";"1994";0
"56";"(18,19]";"1994";0
"57";"(19,20]";"1994";0
"58";"(1,2]";"1995";20,6349206349206
"59";"(2,3]";"1995";3,7037037037037
"60";"(3,4]";"1995";13,7566137566138
"61";"(4,5]";"1995";10,5820105820106
"62";"(5,6]";"1995";5,82010582010582
"63";"(6,7]";"1995";4,76190476190476
"64";"(7,8]";"1995";5,29100529100529
"65";"(8,9]";"1995";10,5820105820106
"66";"(9,10]";"1995";7,93650793650794
"67";"(10,11]";"1995";5,29100529100529
"68";"(11,12]";"1995";5,29100529100529
"69";"(12,13]";"1995";2,11640211640212
"70";"(13,14]";"1995";2,64550264550265
"71";"(14,15]";"1995";0,529100529100529
"72";"(15,16]";"1995";1,05820105820106
"73";"(16,17]";"1995";0
"74";"(17,18]";"1995";0
"75";"(18,19]";"1995";0
"76";"(19,20]";"1995";0
"77";"(1,2]";"1996";1,2987012987013
"78";"(2,3]";"1996";3,8961038961039
"79";"(3,4]";"1996";9,74025974025974
"80";"(4,5]";"1996";9,74025974025974
"81";"(5,6]";"1996";10,3896103896104
"82";"(6,7]";"1996";7,14285714285714
"83";"(7,8]";"1996";9,09090909090909
"84";"(8,9]";"1996";9,09090909090909
"85";"(9,10]";"1996";13,6363636363636
"86";"(10,11]";"1996";5,19480519480519
"87";"(11,12]";"1996";6,49350649350649
"88";"(12,13]";"1996";3,8961038961039
"89";"(13,14]";"1996";3,8961038961039
"90";"(14,15]";"1996";3,24675324675325
"91";"(15,16]";"1996";1,2987012987013
"92";"(16,17]";"1996";0,649350649350649
"93";"(17,18]";"1996";0,649350649350649
"94";"(18,19]";"1996";0,649350649350649
"95";"(19,20]";"1996";0
"96";"(1,2]";"1997";13,1944444444444
"97";"(2,3]";"1997";11,8055555555556
"98";"(3,4]";"1997";3,47222222222222
"99";"(4,5]";"1997";4,86111111111111
"100";"(5,6]";"1997";3,47222222222222
"101";"(6,7]";"1997";4,86111111111111
"102";"(7,8]";"1997";8,33333333333333
"103";"(8,9]";"1997";4,86111111111111
"104";"(9,10]";"1997";7,63888888888889
