"Var1";"Var2";"Freq"
"1";"(1,2]";"1992";0
"2";"(2,3]";"1992";0
"3";"(3,4]";"1992";0
"4";"(4,5]";"1992";4,54545454545455
"5";"(5,6]";"1992";4,54545454545455
"6";"(6,7]";"1992";18,1818181818182
"7";"(7,8]";"1992";13,6363636363636
"8";"(8,9]";"1992";18,1818181818182
"9";"(9,10]";"1992";18,1818181818182
"10";"(10,11]";"1992";9,09090909090909
"11";"(11,12]";"1992";9,09090909090909
"12";"(12,13]";"1992";4,54545454545455
"13";"(13,14]";"1992";0
"14";"(14,15]";"1992";0
"15";"(15,16]";"1992";0
"16";"(16,17]";"1992";0
"17";"(17,18]";"1992";0
"18";"(18,19]";"1992";0
"19";"(19,20]";"1992";0
"20";"(1,2]";"1993";0
"21";"(2,3]";"1993";10,9090909090909
"22";"(3,4]";"1993";40
"23";"(4,5]";"1993";18,1818181818182
"24";"(5,6]";"1993";16,3636363636364
"25";"(6,7]";"1993";1,81818181818182
"26";"(7,8]";"1993";5,45454545454545
"27";"(8,9]";"1993";3,63636363636364
"28";"(9,10]";"1993";0
"29";"(10,11]";"1993";0
"30";"(11,12]";"1993";0
"31";"(12,13]";"1993";1,81818181818182
"32";"(13,14]";"1993";1,81818181818182
"33";"(14,15]";"1993";0
"34";"(15,16]";"1993";0
"35";"(16,17]";"1993";0
"36";"(17,18]";"1993";0
"37";"(18,19]";"1993";0
"38";"(19,20]";"1993";0
"39";"(1,2]";"1994";2,5974025974026
"40";"(2,3]";"1994";18,1818181818182
"41";"(3,4]";"1994";14,2857142857143
"42";"(4,5]";"1994";20,7792207792208
"43";"(5,6]";"1994";7,79220779220779
"44";"(6,7]";"1994";9,09090909090909
"45";"(7,8]";"1994";7,79220779220779
"46";"(8,9]";"1994";7,79220779220779
"47";"(9,10]";"1994";6,49350649350649
"48";"(10,11]";"1994";2,5974025974026
"49";"(11,12]";"1994";1,2987012987013
"50";"(12,13]";"1994";0
"51";"(13,14]";"1994";1,2987012987013
"52";"(14,15]";"1994";0
"53";"(15,16]";"1994";0
"54";"(16,17]";"1994";0
"55";"(17,18]";"1994";0
"56";"(18,19]";"1994";0
"57";"(19,20]";"1994";0
"58";"(1,2]";"1995";9,09090909090909
"59";"(2,3]";"1995";14,8760330578512
"60";"(3,4]";"1995";18,1818181818182
"61";"(4,5]";"1995";4,13223140495868
"62";"(5,6]";"1995";1,65289256198347
"63";"(6,7]";"1995";8,26446280991736
"64";"(7,8]";"1995";7,43801652892562
"65";"(8,9]";"1995";7,43801652892562
"66";"(9,10]";"1995";11,5702479338843
"67";"(10,11]";"1995";9,09090909090909
"68";"(11,12]";"1995";3,30578512396694
"69";"(12,13]";"1995";1,65289256198347
"70";"(13,14]";"1995";0,826446280991736
"71";"(14,15]";"1995";1,65289256198347
"72";"(15,16]";"1995";0,826446280991736
"73";"(16,17]";"1995";0
"74";"(17,18]";"1995";0
"75";"(18,19]";"1995";0
"76";"(19,20]";"1995";0
"77";"(1,2]";"1996";4,3010752688172
"78";"(2,3]";"1996";6,45161290322581
"79";"(3,4]";"1996";13,9784946236559
"80";"(4,5]";"1996";11,8279569892473
"81";"(5,6]";"1996";10,752688172043
"82";"(6,7]";"1996";8,60215053763441
"83";"(7,8]";"1996";5,37634408602151
"84";"(8,9]";"1996";3,2258064516129
"85";"(9,10]";"1996";12,9032258064516
"86";"(10,11]";"1996";5,37634408602151
"87";"(11,12]";"1996";7,52688172043011
"88";"(12,13]";"1996";4,3010752688172
"89";"(13,14]";"1996";4,3010752688172
"90";"(14,15]";"1996";1,0752688172043
"91";"(15,16]";"1996";0
"92";"(16,17]";"1996";0
"93";"(17,18]";"1996";0
"94";"(18,19]";"1996";0
"95";"(19,20]";"1996";0
"96";"(1,2]";"1997";8,06451612903226
"97";"(2,3]";"1997";16,1290322580645
"98";"(3,4]";"1997";3,2258064516129
"99";"(4,5]";"1997";3,2258064516129
"100";"(5,6]";"1997";0
"101";"(6,7]";"1997";4,83870967741935
"102";"(7,8]";"1997";11,2903225806452
"103";"(8,9]";"1997";3,2258064516129
"104";"(9,10]";"1997";17,741935483871
"105";"(10,11]";"1997";6,45161290322581
"106";"(11,12]";"1997";8,06451612903226
"107";"(12,13]";"1997";12,9032258064516
"108";"(13,14]";"1997";3,2258064516129
