"Var1";"Var2";"Freq"
"1";"(1,2]";"1992";0
"2";"(2,3]";"1992";0
"3";"(3,4]";"1992";5,88235294117647
"4";"(4,5]";"1992";1,96078431372549
"5";"(5,6]";"1992";1,96078431372549
"6";"(6,7]";"1992";3,92156862745098
"7";"(7,8]";"1992";11,7647058823529
"8";"(8,9]";"1992";15,6862745098039
"9";"(9,10]";"1992";21,5686274509804
"10";"(10,11]";"1992";15,6862745098039
"11";"(11,12]";"1992";13,7254901960784
"12";"(12,13]";"1992";3,92156862745098
"13";"(13,14]";"1992";1,96078431372549
"14";"(14,15]";"1992";0
"15";"(15,16]";"1992";1,96078431372549
"16";"(16,17]";"1992";0
"17";"(17,18]";"1992";0
"18";"(18,19]";"1992";0
"19";"(19,20]";"1992";0
"20";"(1,2]";"1993";0
"21";"(2,3]";"1993";18,6046511627907
"22";"(3,4]";"1993";39,5348837209302
"23";"(4,5]";"1993";18,6046511627907
"24";"(5,6]";"1993";4,65116279069767
"25";"(6,7]";"1993";0
"26";"(7,8]";"1993";0
"27";"(8,9]";"1993";0
"28";"(9,10]";"1993";0
"29";"(10,11]";"1993";0
"30";"(11,12]";"1993";9,30232558139535
"31";"(12,13]";"1993";9,30232558139535
"32";"(13,14]";"1993";0
"33";"(14,15]";"1993";0
"34";"(15,16]";"1993";0
"35";"(16,17]";"1993";0
"36";"(17,18]";"1993";0
"37";"(18,19]";"1993";0
"38";"(19,20]";"1993";0
"39";"(1,2]";"1994";9,01639344262295
"40";"(2,3]";"1994";31,9672131147541
"41";"(3,4]";"1994";10,655737704918
"42";"(4,5]";"1994";2,45901639344262
"43";"(5,6]";"1994";0,819672131147541
"44";"(6,7]";"1994";6,55737704918033
"45";"(7,8]";"1994";9,83606557377049
"46";"(8,9]";"1994";5,73770491803279
"47";"(9,10]";"1994";13,1147540983607
"48";"(10,11]";"1994";0,819672131147541
"49";"(11,12]";"1994";1,63934426229508
"50";"(12,13]";"1994";4,91803278688525
"51";"(13,14]";"1994";2,45901639344262
"52";"(14,15]";"1994";0
"53";"(15,16]";"1994";0
"54";"(16,17]";"1994";0
"55";"(17,18]";"1994";0
"56";"(18,19]";"1994";0
"57";"(19,20]";"1994";0
"58";"(1,2]";"1995";4,76190476190476
"59";"(2,3]";"1995";0
"60";"(3,4]";"1995";0
"61";"(4,5]";"1995";0
"62";"(5,6]";"1995";0
"63";"(6,7]";"1995";0
"64";"(7,8]";"1995";4,76190476190476
"65";"(8,9]";"1995";14,2857142857143
"66";"(9,10]";"1995";0
"67";"(10,11]";"1995";9,52380952380952
"68";"(11,12]";"1995";23,8095238095238
"69";"(12,13]";"1995";14,2857142857143
"70";"(13,14]";"1995";14,2857142857143
"71";"(14,15]";"1995";0
"72";"(15,16]";"1995";14,2857142857143
"73";"(16,17]";"1995";0
"74";"(17,18]";"1995";0
"75";"(18,19]";"1995";0
"76";"(19,20]";"1995";0
"77";"(1,2]";"1996";0
"78";"(2,3]";"1996";15,3846153846154
"79";"(3,4]";"1996";7,69230769230769
"80";"(4,5]";"1996";0
"81";"(5,6]";"1996";3,84615384615385
"82";"(6,7]";"1996";3,84615384615385
"83";"(7,8]";"1996";3,84615384615385
"84";"(8,9]";"1996";7,69230769230769
"85";"(9,10]";"1996";7,69230769230769
"86";"(10,11]";"1996";19,2307692307692
"87";"(11,12]";"1996";23,0769230769231
"88";"(12,13]";"1996";7,69230769230769
"89";"(13,14]";"1996";0
"90";"(14,15]";"1996";0
"91";"(15,16]";"1996";0
"92";"(16,17]";"1996";0
"93";"(17,18]";"1996";0
"94";"(18,19]";"1996";0
"95";"(19,20]";"1996";0
"96";"(1,2]";"1997";6,25
"97";"(2,3]";"1997";0
"98";"(3,4]";"1997";0
"99";"(4,5]";"1997";12,5
"100";"(5,6]";"1997";0
"101";"(6,7]";"1997";12,5
"102";"(7,8]";"1997";12,5
"103";"(8,9]";"1997";6,25
"104";"(9,10]";"1997";6,25
"105";"(10,11]";"1997";12,5
"106";"(11,12]";"1997";31,25
"107";"(12,13]";"1997";0
"108";"(13,14]";"1997";0
"109";"(14,15]";"1997";0
"110";"(15,16]";"1997";0
"111";"(16,17]";"1997";0
"112";"(17,18]";"1997";0
"113";"(18,19]";"1997";0
"114";"(19,20]";"1997";0
"115";"(1,2]";"1998";21,505376344086
