"Var1";"Var2";"Freq"
"1";"(1,2]";"2001";7,95755968169761
"2";"(2,3]";"2001";19,0981432360743
"3";"(3,4]";"2001";20,9549071618037
"4";"(4,5]";"2001";14,5888594164456
"5";"(5,6]";"2001";10,8753315649867
"6";"(6,7]";"2001";12,9973474801061
"7";"(7,8]";"2001";5,83554376657825
"8";"(8,9]";"2001";5,30503978779841
"9";"(9,10]";"2001";0,795755968169761
"10";"(10,11]";"2001";0,530503978779841
"11";"(11,12]";"2001";0,26525198938992
"12";"(12,13]";"2001";0,26525198938992
"13";"(13,14]";"2001";0,26525198938992
"14";"(14,15]";"2001";0,26525198938992
"15";"(15,16]";"2001";0
"16";"(16,17]";"2001";0
"17";"(17,18]";"2001";0
"18";"(18,19]";"2001";0
"19";"(19,20]";"2001";0
"20";"(1,2]";"2002";26,1755485893417
"21";"(2,3]";"2002";18,025078369906
"22";"(3,4]";"2002";16,1442006269592
"23";"(4,5]";"2002";10,9717868338558
"24";"(5,6]";"2002";8,30721003134796
"25";"(6,7]";"2002";4,38871473354232
"26";"(7,8]";"2002";4,70219435736677
"27";"(8,9]";"2002";4,23197492163009
"28";"(9,10]";"2002";3,29153605015674
"29";"(10,11]";"2002";2,03761755485893
"30";"(11,12]";"2002";0,783699059561128
"31";"(12,13]";"2002";0,470219435736677
"32";"(13,14]";"2002";0,156739811912226
"33";"(14,15]";"2002";0,313479623824451
"34";"(15,16]";"2002";0
"35";"(16,17]";"2002";0
"36";"(17,18]";"2002";0
"37";"(18,19]";"2002";0
"38";"(19,20]";"2002";0
"39";"(1,2]";"2003";33,5608646188851
"40";"(2,3]";"2003";36,8600682593857
"41";"(3,4]";"2003";12,8555176336746
"42";"(4,5]";"2003";4,66439135381115
"43";"(5,6]";"2003";2,04778156996587
"44";"(6,7]";"2003";3,07167235494881
"45";"(7,8]";"2003";3,07167235494881
"46";"(8,9]";"2003";1,2514220705347
"47";"(9,10]";"2003";1,02389078498294
"48";"(10,11]";"2003";0,68259385665529
"49";"(11,12]";"2003";0,455062571103527
"50";"(12,13]";"2003";0,341296928327645
"51";"(13,14]";"2003";0,113765642775882
"52";"(14,15]";"2003";0
"53";"(15,16]";"2003";0
"54";"(16,17]";"2003";0
"55";"(17,18]";"2003";0
"56";"(18,19]";"2003";0
"57";"(19,20]";"2003";0
"58";"(1,2]";"2004";49,0952955367913
"59";"(2,3]";"2004";22,4366706875754
"60";"(3,4]";"2004";13,9927623642943
"61";"(4,5]";"2004";9,16767189384801
"62";"(5,6]";"2004";2,89505428226779
"63";"(6,7]";"2004";2,05066344993969
"64";"(7,8]";"2004";0,241254523522316
"65";"(8,9]";"2004";0
"66";"(9,10]";"2004";0,120627261761158
"67";"(10,11]";"2004";0
"68";"(11,12]";"2004";0
"69";"(12,13]";"2004";0
"70";"(13,14]";"2004";0
"71";"(14,15]";"2004";0
"72";"(15,16]";"2004";0
"73";"(16,17]";"2004";0
"74";"(17,18]";"2004";0
"75";"(18,19]";"2004";0
"76";"(19,20]";"2004";0
"77";"(1,2]";"2005";23,4883720930233
"78";"(2,3]";"2005";28,6046511627907
"79";"(3,4]";"2005";22,7906976744186
"80";"(4,5]";"2005";13,953488372093
"81";"(5,6]";"2005";7,44186046511628
"82";"(6,7]";"2005";1,86046511627907
"83";"(7,8]";"2005";0,930232558139535
"84";"(8,9]";"2005";0,232558139534884
"85";"(9,10]";"2005";0,465116279069767
"86";"(10,11]";"2005";0,232558139534884
"87";"(11,12]";"2005";0
"88";"(12,13]";"2005";0
"89";"(13,14]";"2005";0
"90";"(14,15]";"2005";0
"91";"(15,16]";"2005";0
"92";"(16,17]";"2005";0
"93";"(17,18]";"2005";0
"94";"(18,19]";"2005";0
"95";"(19,20]";"2005";0
"96";"(1,2]";"2006";22,2551928783383
"97";"(2,3]";"2006";30,5637982195846
"98";"(3,4]";"2006";27,893175074184
"99";"(4,5]";"2006";12,7596439169139
"100";"(5,6]";"2006";5,04451038575668
"101";"(6,7]";"2006";0,890207715133531
"102";"(7,8]";"2006";0
"103";"(8,9]";"2006";0,29673590504451
"104";"(9,10]";"2006";0,29673590504451
"105";"(10,11]";"2006";0
"106";"(11,12]";"2006";0
"107";"(12,13]";"2006";0
"108";"(13,14]";"2006";0
"109";"(14,15]";"2006";0
"110";"(15,16]";"2006";0
"111";"(16,17]";"2006";0
"112";"(17,18]";"2006";0
"113";"(18,19]";"2006";0
"114";"(19,20]";"2006";0
"115";"(1,2]";"2007";57,9320113314448
"116";"(2,3]";"2007";12,8895184135977
"117";"(3,4]";"2007";8,64022662889518
"118";"(4,5]";"2007";8,35694050991501
"119";"(5,6]";"2007";6,23229461756374
"120";"(6,7]";"2007";3,25779036827195
"121";"(7,8]";"2007";1,13314447592068
"122";"(8,9]";"2007";0,56657223796034
"123";"(9,10]";"2007";0,708215297450425
"124";"(10,11]";"2007";0,28328611898017
"125";"(11,12]";"2007";0
"126";"(12,13]";"2007";0
"127";"(13,14]";"2007";0
"128";"(14,15]";"2007";0
"129";"(15,16]";"2007";0
"130";"(16,17]";"2007";0
"131";"(17,18]";"2007";0
"132";"(18,19]";"2007";0
"133";"(19,20]";"2007";0
"134";"(1,2]";"2008";37,2384937238494
"135";"(2,3]";"2008";19,8744769874477
"136";"(3,4]";"2008";12,3430962343096
"137";"(4,5]";"2008";8,99581589958159
"138";"(5,6]";"2008";9,41422594142259
"139";"(6,7]";"2008";2,92887029288703
"140";"(7,8]";"2008";4,81171548117155
"141";"(8,9]";"2008";2,30125523012552
"142";"(9,10]";"2008";1,25523012552301
"143";"(10,11]";"2008";0,627615062761506
"144";"(11,12]";"2008";0,209205020920502
"145";"(12,13]";"2008";0
"146";"(13,14]";"2008";0
"147";"(14,15]";"2008";0
"148";"(15,16]";"2008";0
"149";"(16,17]";"2008";0
"150";"(17,18]";"2008";0
"151";"(18,19]";"2008";0
"152";"(19,20]";"2008";0
"153";"(1,2]";"2009";32,620320855615
"154";"(2,3]";"2009";12,8342245989305
"155";"(3,4]";"2009";8,02139037433155
"156";"(4,5]";"2009";8,9126559714795
"157";"(5,6]";"2009";9,09090909090909
"158";"(6,7]";"2009";6,41711229946524
"159";"(7,8]";"2009";8,19964349376114
"160";"(8,9]";"2009";3,74331550802139
"161";"(9,10]";"2009";3,20855614973262
"162";"(10,11]";"2009";2,49554367201426
"163";"(11,12]";"2009";1,24777183600713
"164";"(12,13]";"2009";0,89126559714795
"165";"(13,14]";"2009";1,7825311942959
"166";"(14,15]";"2009";0
"167";"(15,16]";"2009";0,53475935828877
"168";"(16,17]";"2009";0
"169";"(17,18]";"2009";0
"170";"(18,19]";"2009";0
"171";"(19,20]";"2009";0
"172";"(1,2]";"2010";21,1143695014663
"173";"(2,3]";"2010";16,4222873900293
"174";"(3,4]";"2010";10,8504398826979
"175";"(4,5]";"2010";10,5571847507331
"176";"(5,6]";"2010";9,09090909090909
"177";"(6,7]";"2010";8,50439882697947
"178";"(7,8]";"2010";4,10557184750733
"179";"(8,9]";"2010";5,86510263929619
"180";"(9,10]";"2010";4,98533724340176
"181";"(10,11]";"2010";3,51906158357771
"182";"(11,12]";"2010";1,75953079178886
"183";"(12,13]";"2010";0,879765395894428
"184";"(13,14]";"2010";1,75953079178886
"185";"(14,15]";"2010";0,293255131964809
"186";"(15,16]";"2010";0,293255131964809
"187";"(16,17]";"2010";0
"188";"(17,18]";"2010";0
"189";"(18,19]";"2010";0
"190";"(19,20]";"2010";0
"191";"(1,2]";"2011";28,021978021978
"192";"(2,3]";"2011";10,989010989011
"193";"(3,4]";"2011";12,0879120879121
"194";"(4,5]";"2011";15,3846153846154
"195";"(5,6]";"2011";5,49450549450549
"196";"(6,7]";"2011";6,59340659340659
"197";"(7,8]";"2011";4,3956043956044
"198";"(8,9]";"2011";4,3956043956044
"199";"(9,10]";"2011";3,2967032967033
"200";"(10,11]";"2011";1,64835164835165
"201";"(11,12]";"2011";1,64835164835165
"202";"(12,13]";"2011";2,74725274725275
"203";"(13,14]";"2011";2,1978021978022
"204";"(14,15]";"2011";1,0989010989011
"205";"(15,16]";"2011";0
"206";"(16,17]";"2011";0
"207";"(17,18]";"2011";0
"208";"(18,19]";"2011";0
"209";"(19,20]";"2011";0
"210";"(1,2]";"2012";67,6056338028169
"211";"(2,3]";"2012";14,0845070422535
"212";"(3,4]";"2012";11,2676056338028
"213";"(4,5]";"2012";2,8169014084507
"214";"(5,6]";"2012";0
"215";"(6,7]";"2012";1,40845070422535
"216";"(7,8]";"2012";0
"217";"(8,9]";"2012";0
"218";"(9,10]";"2012";0
"219";"(10,11]";"2012";0
"220";"(11,12]";"2012";1,40845070422535
"221";"(12,13]";"2012";1,40845070422535
"222";"(13,14]";"2012";0
"223";"(14,15]";"2012";0
"224";"(15,16]";"2012";0
"225";"(16,17]";"2012";0
"226";"(17,18]";"2012";0
"227";"(18,19]";"2012";0
"228";"(19,20]";"2012";0
