"Var1";"Var2";"Freq"
"1";"(1,2]";"1992";0
"2";"(2,3]";"1992";0
"3";"(3,4]";"1992";0
"4";"(4,5]";"1992";0
"5";"(5,6]";"1992";25
"6";"(6,7]";"1992";25
"7";"(7,8]";"1992";0
"8";"(8,9]";"1992";25
"9";"(9,10]";"1992";0
"10";"(10,11]";"1992";0
"11";"(11,12]";"1992";25
"12";"(12,13]";"1992";0
"13";"(13,14]";"1992";0
"14";"(14,15]";"1992";0
"15";"(15,16]";"1992";0
"16";"(16,17]";"1992";0
"17";"(17,18]";"1992";0
"18";"(18,19]";"1992";0
"19";"(19,20]";"1992";0
"20";"(1,2]";"1993";0
"21";"(2,3]";"1993";6,89655172413793
"22";"(3,4]";"1993";24,1379310344828
"23";"(4,5]";"1993";13,7931034482759
"24";"(5,6]";"1993";13,7931034482759
"25";"(6,7]";"1993";0
"26";"(7,8]";"1993";3,44827586206897
"27";"(8,9]";"1993";3,44827586206897
"28";"(9,10]";"1993";13,7931034482759
"29";"(10,11]";"1993";3,44827586206897
"30";"(11,12]";"1993";3,44827586206897
"31";"(12,13]";"1993";6,89655172413793
"32";"(13,14]";"1993";3,44827586206897
"33";"(14,15]";"1993";0
"34";"(15,16]";"1993";0
"35";"(16,17]";"1993";0
"36";"(17,18]";"1993";3,44827586206897
"37";"(18,19]";"1993";0
"38";"(19,20]";"1993";0
"39";"(1,2]";"1994";2,56410256410256
"40";"(2,3]";"1994";10,2564102564103
"41";"(3,4]";"1994";0
"42";"(4,5]";"1994";5,12820512820513
"43";"(5,6]";"1994";2,56410256410256
"44";"(6,7]";"1994";15,3846153846154
"45";"(7,8]";"1994";23,0769230769231
"46";"(8,9]";"1994";17,9487179487179
"47";"(9,10]";"1994";7,69230769230769
"48";"(10,11]";"1994";5,12820512820513
"49";"(11,12]";"1994";5,12820512820513
"50";"(12,13]";"1994";2,56410256410256
"51";"(13,14]";"1994";2,56410256410256
"52";"(14,15]";"1994";0
"53";"(15,16]";"1994";0
"54";"(16,17]";"1994";0
"55";"(17,18]";"1994";0
"56";"(18,19]";"1994";0
"57";"(19,20]";"1994";0
"58";"(1,2]";"1995";30,9090909090909
"59";"(2,3]";"1995";12,7272727272727
"60";"(3,4]";"1995";7,27272727272727
"61";"(4,5]";"1995";4,54545454545455
"62";"(5,6]";"1995";7,27272727272727
"63";"(6,7]";"1995";10
"64";"(7,8]";"1995";4,54545454545455
"65";"(8,9]";"1995";1,81818181818182
"66";"(9,10]";"1995";2,72727272727273
"67";"(10,11]";"1995";8,18181818181818
"68";"(11,12]";"1995";7,27272727272727
"69";"(12,13]";"1995";1,81818181818182
"70";"(13,14]";"1995";0
"71";"(14,15]";"1995";0,909090909090909
"72";"(15,16]";"1995";0
"73";"(16,17]";"1995";0
"74";"(17,18]";"1995";0
"75";"(18,19]";"1995";0
"76";"(19,20]";"1995";0
"77";"(1,2]";"1996";7,14285714285714
"78";"(2,3]";"1996";0
"79";"(3,4]";"1996";4,76190476190476
"80";"(4,5]";"1996";0
"81";"(5,6]";"1996";2,38095238095238
"82";"(6,7]";"1996";0
"83";"(7,8]";"1996";0
"84";"(8,9]";"1996";0
"85";"(9,10]";"1996";0
"86";"(10,11]";"1996";7,14285714285714
"87";"(11,12]";"1996";21,4285714285714
"88";"(12,13]";"1996";21,4285714285714
"89";"(13,14]";"1996";23,8095238095238
"90";"(14,15]";"1996";9,52380952380952
"91";"(15,16]";"1996";2,38095238095238
"92";"(16,17]";"1996";0
"93";"(17,18]";"1996";0
"94";"(18,19]";"1996";0
"95";"(19,20]";"1996";0
"96";"(1,2]";"1997";23,6842105263158
"97";"(2,3]";"1997";2,63157894736842
"98";"(3,4]";"1997";10,5263157894737
"99";"(4,5]";"1997";5,26315789473684
"100";"(5,6]";"1997";0
"101";"(6,7]";"1997";2,63157894736842
"102";"(7,8]";"1997";0
"103";"(8,9]";"1997";0
"104";"(9,10]";"1997";5,26315789473684
"105";"(10,11]";"1997";10,5263157894737
"106";"(11,12]";"1997";10,5263157894737
"107";"(12,13]";"1997";5,26315789473684
"108";"(13,14]";"1997";5,26315789473684
"109";"(14,15]";"1997";2,63157894736842
"110";"(15,16]";"1997";7,89473684210526
"111";"(16,17]";"1997";5,26315789473684
"112";"(17,18]";"1997";0
"113";"(18,19]";"1997";0
