"Var1";"Var2";"Freq"
"1";"(1,2]";"2007";16,7664670658683
"2";"(2,3]";"2007";42,5149700598802
"3";"(3,4]";"2007";21,5568862275449
"4";"(4,5]";"2007";9,58083832335329
"5";"(5,6]";"2007";2,39520958083832
"6";"(6,7]";"2007";2,39520958083832
"7";"(7,8]";"2007";0,598802395209581
"8";"(8,9]";"2007";1,79640718562874
"9";"(9,10]";"2007";0
"10";"(10,11]";"2007";1,19760479041916
"11";"(11,12]";"2007";0
"12";"(12,13]";"2007";0,598802395209581
"13";"(13,14]";"2007";0
"14";"(14,15]";"2007";0
"15";"(15,16]";"2007";0
"16";"(16,17]";"2007";0,598802395209581
"17";"(17,18]";"2007";0
"18";"(18,19]";"2007";0
"19";"(19,20]";"2007";0
"20";"(1,2]";"2008";51,7647058823529
"21";"(2,3]";"2008";27,843137254902
"22";"(3,4]";"2008";4,70588235294118
"23";"(4,5]";"2008";1,17647058823529
"24";"(5,6]";"2008";1,56862745098039
"25";"(6,7]";"2008";1,56862745098039
"26";"(7,8]";"2008";2,35294117647059
"27";"(8,9]";"2008";1,17647058823529
"28";"(9,10]";"2008";2,74509803921569
"29";"(10,11]";"2008";2,35294117647059
"30";"(11,12]";"2008";1,96078431372549
"31";"(12,13]";"2008";0,392156862745098
"32";"(13,14]";"2008";0,392156862745098
"33";"(14,15]";"2008";0
"34";"(15,16]";"2008";0
"35";"(16,17]";"2008";0
"36";"(17,18]";"2008";0
"37";"(18,19]";"2008";0
"38";"(19,20]";"2008";0
"39";"(1,2]";"2009";2,9520295202952
"40";"(2,3]";"2009";14,760147601476
"41";"(3,4]";"2009";16,6051660516605
"42";"(4,5]";"2009";19,1881918819188
"43";"(5,6]";"2009";11,4391143911439
"44";"(6,7]";"2009";11,4391143911439
"45";"(7,8]";"2009";7,01107011070111
"46";"(8,9]";"2009";4,7970479704797
"47";"(9,10]";"2009";2,2140221402214
"48";"(10,11]";"2009";3,3210332103321
"49";"(11,12]";"2009";2,9520295202952
"50";"(12,13]";"2009";1,8450184501845
"51";"(13,14]";"2009";1,1070110701107
"52";"(14,15]";"2009";0
"53";"(15,16]";"2009";0,3690036900369
"54";"(16,17]";"2009";0
"55";"(17,18]";"2009";0
"56";"(18,19]";"2009";0
"57";"(19,20]";"2009";0
"58";"(1,2]";"2010";2,77777777777778
"59";"(2,3]";"2010";11,6666666666667
"60";"(3,4]";"2010";11,6666666666667
"61";"(4,5]";"2010";10
"62";"(5,6]";"2010";7,77777777777778
"63";"(6,7]";"2010";14,4444444444444
"64";"(7,8]";"2010";11,1111111111111
"65";"(8,9]";"2010";7,22222222222222
"66";"(9,10]";"2010";8,33333333333333
"67";"(10,11]";"2010";5
"68";"(11,12]";"2010";3,88888888888889
"69";"(12,13]";"2010";2,77777777777778
"70";"(13,14]";"2010";2,22222222222222
"71";"(14,15]";"2010";0
"72";"(15,16]";"2010";1,11111111111111
"73";"(16,17]";"2010";0
"74";"(17,18]";"2010";0
"75";"(18,19]";"2010";0
"76";"(19,20]";"2010";0
"77";"(1,2]";"2011";8,73015873015873
"78";"(2,3]";"2011";36,5079365079365
"79";"(3,4]";"2011";23,015873015873
"80";"(4,5]";"2011";9,52380952380952
"81";"(5,6]";"2011";5,55555555555556
"82";"(6,7]";"2011";1,58730158730159
"83";"(7,8]";"2011";4,76190476190476
"84";"(8,9]";"2011";2,38095238095238
"85";"(9,10]";"2011";0,793650793650794
"86";"(10,11]";"2011";0
"87";"(11,12]";"2011";3,17460317460317
"88";"(12,13]";"2011";0
"89";"(13,14]";"2011";0,793650793650794
"90";"(14,15]";"2011";2,38095238095238
"91";"(15,16]";"2011";0,793650793650794
"92";"(16,17]";"2011";0
"93";"(17,18]";"2011";0
"94";"(18,19]";"2011";0
"95";"(19,20]";"2011";0
"96";"(1,2]";"2012";32,7485380116959
"97";"(2,3]";"2012";25,7309941520468
"98";"(3,4]";"2012";15,2046783625731
"99";"(4,5]";"2012";15,2046783625731
"100";"(5,6]";"2012";3,50877192982456
"101";"(6,7]";"2012";2,92397660818713
"102";"(7,8]";"2012";0,584795321637427
"103";"(8,9]";"2012";1,16959064327485
"104";"(9,10]";"2012";0
"105";"(10,11]";"2012";0
"106";"(11,12]";"2012";0,584795321637427
"107";"(12,13]";"2012";1,75438596491228
"108";"(13,14]";"2012";0
"109";"(14,15]";"2012";0
"110";"(15,16]";"2012";0,584795321637427
"111";"(16,17]";"2012";0
"112";"(17,18]";"2012";0
"113";"(18,19]";"2012";0
"114";"(19,20]";"2012";0
