"Var1";"Var2";"Freq"
"1";"(1,2]";"A";16,8965517241379
"2";"(2,3]";"A";11,0344827586207
"3";"(3,4]";"A";8,27586206896552
"4";"(4,5]";"A";7,93103448275862
"5";"(5,6]";"A";8,62068965517241
"6";"(6,7]";"A";9,6551724137931
"7";"(7,8]";"A";5,51724137931035
"8";"(8,9]";"A";9,6551724137931
"9";"(9,10]";"A";11,7241379310345
"10";"(10,11]";"A";8,27586206896552
"11";"(11,12]";"A";2,06896551724138
"12";"(12,13]";"A";0,344827586206897
"13";"(13,14]";"A";0
"14";"(14,15]";"A";0
"15";"(15,16]";"A";0
"16";"(16,17]";"A";0
"17";"(17,18]";"A";0
"18";"(18,19]";"A";0
"19";"(19,20]";"A";0
